recId|SeqNumber|seqLength|displayLatitude|displayLongitude|district|county|city|postalCode|state|country
122453|0|0||||||||
122458|0|0||||||||
122467|0|0||||||||
122485|0|0||||||||
122487|0|0||||||||
122498|0|0||||||||
122499|0|0||||||||
122501|0|0||||||||
122503|0|0||||||||
122505|0|0||||||||
122526|0|0||||||||
122533|0|0||||||||
122540|0|0||||||||
122545|0|0||||||||
122546|0|0||||||||
122556|0|0||||||||
122557|0|0||||||||
122576|0|0||||||||
122577|0|0||||||||
122586|0|0||||||||
122615|0|0||||||||
122620|0|0||||||||
122621|0|0||||||||
122641|0|0||||||||
122643|0|0||||||||
122653|0|0||||||||
122695|0|0||||||||
122697|0|0||||||||
122699|0|0||||||||
122708|0|0||||||||
122709|0|0||||||||
122712|0|0||||||||
122715|0|0||||||||
122723|0|0||||||||
122726|0|0||||||||
122833|0|0||||||||
123012|0|0||||||||
123136|0|0||||||||
123312|0|0||||||||
123413|0|0||||||||
123522|0|0||||||||
123531|0|0||||||||
123647|0|0||||||||
123664|0|0||||||||
123665|0|0||||||||
123684|0|0||||||||
123691|0|0||||||||
123734|0|0||||||||
123738|0|0||||||||
123907|0|0||||||||
123941|0|0||||||||
123944|0|0||||||||
124011|0|0||||||||
124050|0|0||||||||
124291|0|0||||||||
124308|0|0||||||||
124331|0|0||||||||
124387|0|0||||||||
124410|0|0||||||||
124438|0|0||||||||
124675|0|0||||||||
124683|0|0||||||||
124684|0|0||||||||
124725|0|0||||||||
124837|0|0||||||||
124896|0|0||||||||
124976|0|0||||||||
125006|0|0||||||||
125143|0|0||||||||
125145|0|0||||||||
125165|0|0||||||||
125217|0|0||||||||
125251|0|0||||||||
125252|0|0||||||||
125253|0|0||||||||
125529|0|0||||||||
125557|0|0||||||||
125563|0|0||||||||
125564|0|0||||||||
125569|0|0||||||||
125570|0|0||||||||
125589|0|0||||||||
125596|0|0||||||||
125631|0|0||||||||
125682|0|0||||||||
125726|0|0||||||||
125733|0|0||||||||
125763|0|0||||||||
125764|0|0||||||||
126196|0|0||||||||
126249|0|0||||||||
126326|0|0||||||||
126371|0|0||||||||
126381|0|0||||||||
126586|0|0||||||||
127396|0|0||||||||
127938|0|0||||||||
128021|0|0||||||||
128154|0|0||||||||
128233|0|0||||||||
128254|0|0||||||||
128587|0|0||||||||
129137|0|0||||||||
129147|0|0||||||||
129197|0|0||||||||
129212|0|0||||||||
129341|0|0||||||||
129344|0|0||||||||
130015|0|0||||||||
130767|0|0||||||||
131124|0|0||||||||
131125|0|0||||||||
131126|0|0||||||||
131127|0|0||||||||
131129|0|0||||||||
131132|0|0||||||||
131134|0|0||||||||
131135|0|0||||||||
131137|0|0||||||||
131139|0|0||||||||
131140|0|0||||||||
131142|0|0||||||||
131149|0|0||||||||
131150|0|0||||||||
131151|0|0||||||||
131152|0|0||||||||
131153|0|0||||||||
131155|0|0||||||||
131160|0|0||||||||
131162|0|0||||||||
131165|0|0||||||||
131166|0|0||||||||
131167|0|0||||||||
131289|0|0||||||||
131458|0|0||||||||
131460|0|0||||||||
131488|0|0||||||||
131490|0|0||||||||
131588|0|0||||||||
131607|0|0||||||||
131657|0|0||||||||
131734|0|0||||||||
131762|0|0||||||||
131941|0|0||||||||
131943|0|0||||||||
131951|0|0||||||||
131966|0|0||||||||
131980|0|0||||||||
131982|0|0||||||||
131988|0|0||||||||
132283|0|0||||||||
132317|0|0||||||||
132350|0|0||||||||
132536|0|0||||||||
132678|0|0||||||||
132687|0|0||||||||
132713|0|0||||||||
132718|0|0||||||||
132747|0|0||||||||
132773|0|0||||||||
132823|0|0||||||||
132855|0|0||||||||
132874|0|0||||||||
132892|0|0||||||||
132897|0|0||||||||
132915|0|0||||||||
132934|0|0||||||||
132969|0|0||||||||
132970|0|0||||||||
133136|0|0||||||||
133230|0|0||||||||
133285|0|0||||||||
133319|0|0||||||||
133321|0|0||||||||
133323|0|0||||||||
133324|0|0||||||||
133326|0|0||||||||
133329|0|0||||||||
133331|0|0||||||||
133333|0|0||||||||
133353|0|0||||||||
133359|0|0||||||||
133360|0|0||||||||
133364|0|0||||||||
133365|0|0||||||||
133366|0|0||||||||
133368|0|0||||||||
133374|0|0||||||||
133382|0|0||||||||
133383|0|0||||||||
133388|0|0||||||||
133392|0|0||||||||
133395|0|0||||||||
133401|0|0||||||||
133403|0|0||||||||
133405|0|0||||||||
133406|0|0||||||||
133408|0|0||||||||
133412|0|0||||||||
133612|0|0||||||||
133622|0|0||||||||
133630|0|0||||||||
133632|0|0||||||||
133637|0|0||||||||
133641|0|0||||||||
133646|0|0||||||||
133716|0|0||||||||
133981|0|0||||||||
133999|0|0||||||||
134003|0|0||||||||
134020|0|0||||||||
134091|0|0||||||||
134250|0|0||||||||
134342|0|0||||||||
134345|0|0||||||||
134372|0|0||||||||
134374|0|0||||||||
134375|0|0||||||||
134377|0|0||||||||
134378|0|0||||||||
134384|0|0||||||||
134392|0|0||||||||
134393|0|0||||||||
134394|0|0||||||||
134396|0|0||||||||
134397|0|0||||||||
134398|0|0||||||||
134399|0|0||||||||
134400|0|0||||||||
134463|0|0||||||||
134464|0|0||||||||
134467|0|0||||||||
134484|0|0||||||||
134507|0|0||||||||
134549|0|0||||||||
134559|0|0||||||||
134572|0|0||||||||
134577|0|0||||||||
134592|0|0||||||||
134594|0|0||||||||
134596|0|0||||||||
135021|0|0||||||||
135037|0|0||||||||
135053|0|0||||||||
135057|0|0||||||||
135106|0|0||||||||
135153|0|0||||||||
135163|0|0||||||||
135169|0|0||||||||
135174|0|0||||||||
135175|0|0||||||||
135178|0|0||||||||
135181|0|0||||||||
135187|0|0||||||||
135188|0|0||||||||
135194|0|0||||||||
135201|0|0||||||||
135203|0|0||||||||
135204|0|0||||||||
135207|0|0||||||||
135208|0|0||||||||
135209|0|0||||||||
135211|0|0||||||||
135214|0|0||||||||
135215|0|0||||||||
135216|0|0||||||||
135217|0|0||||||||
135218|0|0||||||||
135221|0|0||||||||
135224|0|0||||||||
135225|0|0||||||||
135226|0|0||||||||
135228|0|0||||||||
135230|0|0||||||||
135231|0|0||||||||
135233|0|0||||||||
135234|0|0||||||||
135235|0|0||||||||
135236|0|0||||||||
135238|0|0||||||||
135239|0|0||||||||
135240|0|0||||||||
135241|0|0||||||||
135242|0|0||||||||
135244|0|0||||||||
135260|0|0||||||||
135266|0|0||||||||
135360|0|0||||||||
135362|0|0||||||||
135370|0|0||||||||
135375|0|0||||||||
135376|0|0||||||||
135380|0|0||||||||
135385|0|0||||||||
135387|0|0||||||||
135388|0|0||||||||
135405|0|0||||||||
135409|0|0||||||||
135410|0|0||||||||
135414|0|0||||||||
135417|0|0||||||||
135446|0|0||||||||
135452|0|0||||||||
135453|0|0||||||||
135458|0|0||||||||
135460|0|0||||||||
135480|0|0||||||||
135639|0|0||||||||
135644|0|0||||||||
135648|0|0||||||||
135649|0|0||||||||
135651|0|0||||||||
135652|0|0||||||||
135653|0|0||||||||
135654|0|0||||||||
135658|0|0||||||||
135776|0|0||||||||
135778|0|0||||||||
135779|0|0||||||||
135780|0|0||||||||
135781|0|0||||||||
135782|0|0||||||||
135784|0|0||||||||
135785|0|0||||||||
135786|0|0||||||||
135804|0|0||||||||
135806|0|0||||||||
135951|0|0||||||||
135972|0|0||||||||
135973|0|0||||||||
135979|0|0||||||||
135981|0|0||||||||
135994|0|0||||||||
136030|0|0||||||||
136060|0|0||||||||
136116|0|0||||||||
136151|0|0||||||||
136157|0|0||||||||
136162|0|0||||||||
136168|0|0||||||||
136176|0|0||||||||
136201|0|0||||||||
136217|0|0||||||||
136223|0|0||||||||
136280|0|0||||||||
136341|0|0||||||||
136355|0|0||||||||
136396|0|0||||||||
136397|0|0||||||||
136398|0|0||||||||
136518|0|0||||||||
136526|0|0||||||||
136537|0|0||||||||
136538|0|0||||||||
136540|0|0||||||||
136563|0|0||||||||
136572|0|0||||||||
136579|0|0||||||||
136580|0|0||||||||
136583|0|0||||||||
136593|0|0||||||||
136602|0|0||||||||
136603|0|0||||||||
136604|0|0||||||||
136606|0|0||||||||
136613|0|0||||||||
136615|0|0||||||||
136618|0|0||||||||
136620|0|0||||||||
136632|0|0||||||||
136785|0|0||||||||
136786|0|0||||||||
136794|0|0||||||||
136806|0|0||||||||
136828|0|0||||||||
136835|0|0||||||||
136846|0|0||||||||
136848|0|0||||||||
136851|0|0||||||||
136856|0|0||||||||
136860|0|0||||||||
136861|0|0||||||||
136863|0|0||||||||
136865|0|0||||||||
136870|0|0||||||||
136878|0|0||||||||
136891|0|0||||||||
136906|0|0||||||||
136931|0|0||||||||
136958|0|0||||||||
136959|0|0||||||||
136969|0|0||||||||
136973|0|0||||||||
136976|0|0||||||||
136977|0|0||||||||
136979|0|0||||||||
136981|0|0||||||||
136982|0|0||||||||
136983|0|0||||||||
136989|0|0||||||||
136994|0|0||||||||
136996|0|0||||||||
136998|0|0||||||||
137000|0|0||||||||
137001|0|0||||||||
137003|0|0||||||||
137006|0|0||||||||
137009|0|0||||||||
137012|0|0||||||||
137015|0|0||||||||
137023|0|0||||||||
137027|0|0||||||||
137028|0|0||||||||
137029|0|0||||||||
137030|0|0||||||||
137031|0|0||||||||
137034|0|0||||||||
137035|0|0||||||||
137036|0|0||||||||
137039|0|0||||||||
137044|0|0||||||||
137045|0|0||||||||
137051|0|0||||||||
137052|0|0||||||||
137053|0|0||||||||
137056|0|0||||||||
137057|0|0||||||||
137064|0|0||||||||
137065|0|0||||||||
137067|0|0||||||||
137069|0|0||||||||
137070|0|0||||||||
137072|0|0||||||||
137076|0|0||||||||
137077|0|0||||||||
137078|0|0||||||||
137086|0|0||||||||
137090|0|0||||||||
137096|0|0||||||||
137097|0|0||||||||
137099|0|0||||||||
137104|0|0||||||||
137105|0|0||||||||
137106|0|0||||||||
137110|0|0||||||||
137112|0|0||||||||
137125|0|0||||||||
137129|0|0||||||||
137130|0|0||||||||
137134|0|0||||||||
137135|0|0||||||||
137137|0|0||||||||
137140|0|0||||||||
137143|0|0||||||||
137149|0|0||||||||
137155|0|0||||||||
137156|0|0||||||||
137158|0|0||||||||
137160|0|0||||||||
137161|0|0||||||||
137162|0|0||||||||
137164|0|0||||||||
137166|0|0||||||||
137173|0|0||||||||
137176|0|0||||||||
137177|0|0||||||||
137181|0|0||||||||
137182|0|0||||||||
137184|0|0||||||||
137189|0|0||||||||
137190|0|0||||||||
137191|0|0||||||||
137192|0|0||||||||
137198|0|0||||||||
137204|0|0||||||||
137225|0|0||||||||
137309|0|0||||||||
137339|0|0||||||||
137342|0|0||||||||
137348|0|0||||||||
137353|0|0||||||||
137356|0|0||||||||
137358|0|0||||||||
137377|0|0||||||||
137379|0|0||||||||
137380|0|0||||||||
137381|0|0||||||||
137382|0|0||||||||
137383|0|0||||||||
137384|0|0||||||||
137385|0|0||||||||
137422|0|0||||||||
137448|0|0||||||||
137485|0|0||||||||
137529|0|0||||||||
137533|0|0||||||||
137536|0|0||||||||
137539|0|0||||||||
137541|0|0||||||||
137544|0|0||||||||
137561|0|0||||||||
137563|0|0||||||||
137564|0|0||||||||
137625|0|0||||||||
137636|0|0||||||||
137642|0|0||||||||
137643|0|0||||||||
137645|0|0||||||||
137652|0|0||||||||
137659|0|0||||||||
137735|0|0||||||||
137736|0|0||||||||
137737|0|0||||||||
137752|0|0||||||||
137754|0|0||||||||
137756|0|0||||||||
137759|0|0||||||||
137765|0|0||||||||
137771|0|0||||||||
137775|0|0||||||||
137777|0|0||||||||
137778|0|0||||||||
137781|0|0||||||||
137793|0|0||||||||
137804|0|0||||||||
137825|0|0||||||||
137826|0|0||||||||
137831|0|0||||||||
137834|0|0||||||||
137861|0|0||||||||
137888|0|0||||||||
137891|0|0||||||||
137907|0|0||||||||
137909|0|0||||||||
137910|0|0||||||||
137914|0|0||||||||
137918|0|0||||||||
137920|0|0||||||||
137923|0|0||||||||
137931|0|0||||||||
137989|0|0||||||||
137997|0|0||||||||
138343|0|0||||||||
138402|0|0||||||||
138430|0|0||||||||
138459|0|0||||||||
138461|0|0||||||||
138522|0|0||||||||
138535|0|0||||||||
138536|0|0||||||||
138552|0|0||||||||
138555|0|0||||||||
138558|0|0||||||||
138564|0|0||||||||
138586|0|0||||||||
138587|0|0||||||||
138704|0|0||||||||
138712|0|0||||||||
138725|0|0||||||||
138735|0|0||||||||
138774|0|0||||||||
138795|0|0||||||||
138813|0|0||||||||
138815|0|0||||||||
138820|0|0||||||||
138823|0|0||||||||
138833|0|0||||||||
138835|0|0||||||||
138836|0|0||||||||
138845|0|0||||||||
138858|0|0||||||||
138873|0|0||||||||
138877|0|0||||||||
139326|0|0||||||||
139339|0|0||||||||
139353|0|0||||||||
139355|0|0||||||||
139361|0|0||||||||
139371|0|0||||||||
139372|0|0||||||||
139375|0|0||||||||
139378|0|0||||||||
139379|0|0||||||||
139380|0|0||||||||
139387|0|0||||||||
139395|0|0||||||||
139396|0|0||||||||
139403|0|0||||||||
139407|0|0||||||||
139409|0|0||||||||
139411|0|0||||||||
139419|0|0||||||||
139420|0|0||||||||
139425|0|0||||||||
139434|0|0||||||||
139446|0|0||||||||
139447|0|0||||||||
139454|0|0||||||||
139455|0|0||||||||
139456|0|0||||||||
139457|0|0||||||||
139463|0|0||||||||
139470|0|0||||||||
139477|0|0||||||||
139487|0|0||||||||
139490|0|0||||||||
139492|0|0||||||||
139493|0|0||||||||
139496|0|0||||||||
139500|0|0||||||||
139501|0|0||||||||
139508|0|0||||||||
139510|0|0||||||||
139515|0|0||||||||
139528|0|0||||||||
139531|0|0||||||||
139532|0|0||||||||
139542|0|0||||||||
139544|0|0||||||||
139559|0|0||||||||
139563|0|0||||||||
139570|0|0||||||||
139572|0|0||||||||
139573|0|0||||||||
139574|0|0||||||||
139577|0|0||||||||
139578|0|0||||||||
139579|0|0||||||||
139582|0|0||||||||
139590|0|0||||||||
139592|0|0||||||||
139593|0|0||||||||
139594|0|0||||||||
139603|0|0||||||||
139608|0|0||||||||
139609|0|0||||||||
139613|0|0||||||||
139620|0|0||||||||
139625|0|0||||||||
139629|0|0||||||||
139637|0|0||||||||
139643|0|0||||||||
139651|0|0||||||||
139657|0|0||||||||
139658|0|0||||||||
139662|0|0||||||||
139666|0|0||||||||
139668|0|0||||||||
139671|0|0||||||||
139686|0|0||||||||
139689|0|0||||||||
139694|0|0||||||||
139696|0|0||||||||
139697|0|0||||||||
139698|0|0||||||||
139699|0|0||||||||
139700|0|0||||||||
139701|0|0||||||||
139702|0|0||||||||
139706|0|0||||||||
139707|0|0||||||||
139712|0|0||||||||
139714|0|0||||||||
139716|0|0||||||||
139719|0|0||||||||
139721|0|0||||||||
139723|0|0||||||||
139726|0|0||||||||
139728|0|0||||||||
139730|0|0||||||||
139731|0|0||||||||
139733|0|0||||||||
139735|0|0||||||||
139736|0|0||||||||
139737|0|0||||||||
139739|0|0||||||||
139744|0|0||||||||
139745|0|0||||||||
139746|0|0||||||||
139748|0|0||||||||
139751|0|0||||||||
139752|0|0||||||||
139757|0|0||||||||
139759|0|0||||||||
139765|0|0||||||||
139767|0|0||||||||
139772|0|0||||||||
139775|0|0||||||||
139780|0|0||||||||
139781|0|0||||||||
139782|0|0||||||||
139783|0|0||||||||
139785|0|0||||||||
139788|0|0||||||||
139790|0|0||||||||
139791|0|0||||||||
139796|0|0||||||||
139797|0|0||||||||
139799|0|0||||||||
139800|0|0||||||||
139810|0|0||||||||
139812|0|0||||||||
139813|0|0||||||||
139819|0|0||||||||
139823|0|0||||||||
139824|0|0||||||||
139827|0|0||||||||
139828|0|0||||||||
139830|0|0||||||||
139832|0|0||||||||
139834|0|0||||||||
139835|0|0||||||||
139838|0|0||||||||
139839|0|0||||||||
139842|0|0||||||||
139843|0|0||||||||
139845|0|0||||||||
139848|0|0||||||||
139849|0|0||||||||
139954|0|0||||||||
139955|0|0||||||||
139959|0|0||||||||
139961|0|0||||||||
139965|0|0||||||||
140144|0|0||||||||
140146|0|0||||||||
140162|0|0||||||||
140187|0|0||||||||
140191|0|0||||||||
140192|0|0||||||||
140441|0|0||||||||
140446|0|0||||||||
140447|0|0||||||||
140448|0|0||||||||
140449|0|0||||||||
140451|0|0||||||||
140459|0|0||||||||
140463|0|0||||||||
140466|0|0||||||||
140469|0|0||||||||
140486|0|0||||||||
140487|0|0||||||||
140488|0|0||||||||
140494|0|0||||||||
140539|0|0||||||||
140560|0|0||||||||
140568|0|0||||||||
140571|0|0||||||||
140599|0|0||||||||
140601|0|0||||||||
140604|0|0||||||||
140605|0|0||||||||
140606|0|0||||||||
140607|0|0||||||||
140609|0|0||||||||
140612|0|0||||||||
140613|0|0||||||||
140614|0|0||||||||
140617|0|0||||||||
140618|0|0||||||||
140744|0|0||||||||
140762|0|0||||||||
140784|0|0||||||||
141439|0|0||||||||
141479|0|0||||||||
141559|0|0||||||||
141666|0|0||||||||
141697|0|0||||||||
141869|0|0||||||||
141872|0|0||||||||
142089|0|0||||||||
142094|0|0||||||||
142124|0|0||||||||
142141|0|0||||||||
142210|0|0||||||||
142279|0|0||||||||
142287|0|0||||||||
142539|0|0||||||||
142620|0|0||||||||
142651|0|0||||||||
142745|0|0||||||||
143321|0|0||||||||
143322|0|0||||||||
143323|0|0||||||||
143584|0|0||||||||
144334|0|0||||||||
